audio_file	sentence	original_sentence	spanish_sentence	lid_tokens	split	speaker
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_654272.0-665668.0.wav	pero neh nimoiluitoc xa hasta oc yecchicueyi porque tla mas yeh xa quemah mas quesqui quilohtzin pero a ver neneh tlanah tlatiqui Abraham sábado nictehtemos mas sehseh	pero ne ni muljuijtok xa hasta ok yek chikueyi porque tla, mas yej xa kema mas keski kilojtsi pero aver nenej tlanaj tlatiki Abraham sabado nik tejtemos mas sejseh	pero yo digo que alomejor hasta  dentro de ocho dias porque si, alomejor si unos cuantos kilos pero aver este alomejor corta abraham el sabado voy a buscar aunque de a uno	pero//spa neh//nhi nimoiluitoc//nhi xa//nhi hasta//spa oc//nhi yecchicueyi//nhi porque//spa tla//nhi mas//spa yeh//nhi xa//nhi quemah//nhi mas//spa quesqui//nhi quilohtzin//nhi pero//spa a//spa ver//spa neneh//nhi tlanah//nhi tlatiqui//nhi Abraham//NE-Person sábado//spa nictehtemos//nhi mas//spa sehseh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_699419.0-700455.0.wav	ya lleno	ya lleno	ya llenos	ya//spa lleno//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_701050.0-702114.0.wav	xa quemah	xa kema	alomejor si	xa//nhi quemah//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_704776.0-710694.0.wav	a ver tiquitasqueh quemaniya tlatiquisqueh tlamo yeh ne milauac xa ompa xinis	aver ti kitaske kemania tlatikiskeh tlamo yej ne milak xa umpa xinis	aver vemos que dia vamos a cortar, si no deberas ahi se va a regar	a//spa ver//spa tiquitasqueh//nhi quemaniya//nhi tlatiquisqueh//nhi tlamo//nhi yeh//nhi ne//nhi milauac//nhi xa//nhi ompa//nhi xinis//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_722099.0-722817.0.wav	mox quemah	mux kema	apoco si	mox//nhi quemah//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_746975.0-748075.0.wav	ah ica in auacatl	a ikan ahuakatl	a con el aguacate	ah//intj ica//nhi in//nhi auacatl//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_756087.0-766832.0.wav	xa quemah xa quemah como nen amo nen amo clases ihcuac uan telpocatl no yi secpaleuia como san chiltiquis ica in salon pues amo	xa, xa kema como nej amo nej amo claces ijkuak una telpukatl nu yi sek palehuiya como san chiltikis ikan salun pues amo igual como	alomejor si como no, no hay claces ese dia y el niño igual ya nos ayuda, como solo es cortar chile con el asadon pues no es igual como	xa//nhi quemah//nhi xa//nhi quemah//nhi como//spa nen//nhi amo//nhi nen//nhi amo//nhi clases//spa ihcuac//nhi uan//nhi telpocatl//nhi no//nhi yi//nhi secpaleuia//nhi como//spa san//nhi chiltiquis//nhi ica//nhi in//nhi salon//adapted-spanish-loan pues//spa amo//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_767454.0-770127.0.wav	popostiqueh amo milauac quipiyaliah cuidado	popostike amo milak ki pihilia cuidado	lo rompen, no deberas le tienen cuidado	popostiqueh//nhi amo//nhi milauac//nhi quipiyaliah//nhi cuidado//spa	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_783052.0-784143.0.wav	ah sí	ah si	ah si	ah//intj sí//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_786256.0-787238.0.wav	san tlen quihtoa	sa tlen kijtuhua	y que dice	san//nhi tlen//nhi quihtoa//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_788933.0-789396.0.wav	quemah	kema	si	quemah//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_799185.0-801740.0.wav	ah sí axan amo tetlacamate	ah si, axan amo te tlakamate	ah si, ahora ya no obedecen	ah//intj sí//spa axan//nhi amo//nhi tetlacamate//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_820371.0-823071.0.wav	Ah Efrain cani in yoyayah	ah Efrain, kanin yu yaya	ah efrain,adonde ya iban	Ah//intj Efrain//NE-Person cani//nhi in//nhi yoyayah//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_886619.0-888264.0.wav	tlapiyalcuitlameh	tlampial kuitlame	chamacos	tlapiyalcuitlameh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_895083.0-896864.0.wav	Aha cani matlahchinocan	kani ma tlajchinukah	quemen en un lado	Aha//intj cani//nhi matlahchinocan//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_900561.0-901807.0.wav	ticol	tikul	lumbre	ticol//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_912956.0-914201.0.wav	tlapiyalcuitlameh	tlajpial kuitlame	chamacos	tlapiyalcuitlameh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_936132.0-937423.0.wav	se conetl	se kunetl	un niño	se//nhi conetl//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_952242.0-953696.0.wav	ay Dios	ay Dios	ay dios	ay//intj Dios//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_958420.0-959202.0.wav	ah tzacutoc	ah tsaktok	ah enserrado	ah//intj tzacutoc//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_973164.0-977201.0.wav	no pues sí uan tlana oquexigiruilaya mox tlaxtlaua uan amo oquinic	no pues si uan tlana ok exigirjuilaya  mok tlaxtlahua huan amo u kinik	no pues si, y si alomejor estaban exigiendo que lo pague y no quiso	no//spa pues//spa sí//spa uan//nhi tlana//nhi oquexigiruilaya//mixed mox//nhi tlaxtlaua//nhi uan//nhi amo//nhi oquinic//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_978004.0-980813.0.wav	amo ocnicqueh tetahmeh conetl canin cuilisqueh tomen	amo uk nikhkeh tetajme kunetl kanin kuiliske tumen	no quisieron los papas, el niño donde va a sacar dinero	amo//nhi ocnicqueh//nhi tetahmeh//nhi conetl//nhi canin//nhi cuilisqueh//nhi tomen//adapted-spanish-loan	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_981850.0-989209.0.wav	pues yeh xa quita cualtzin oneuan ticol pero ahorita milauac mas para manguera milauac ahorita tendidos ich in cohyo uan	pues yej xa kita kualtsin unehuan tikol pero ahorita milak mas para manguera milak ahorita tendidos ichin kujyu uan	pues alomejor ven que prende bien la lumbre pero ahorita deveras aunque para las mangueras deberas ahirita estan tendidos en el monte y	pues//spa yeh//nhi xa//nhi quita//nhi cualtzin//nhi oneuan//nhi ticol//nhi pero//spa ahorita//spa milauac//nhi mas//spa para//spa manguera//spa milauac//nhi ahorita//spa tendidos//spa ich//nhi in//nhi cohyo//nhi uan//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_989625.0-994916.0.wav	para milauac mas siquiera para seatlis uan yehuan tla chihchinoa pues cah yeh amo secualanis	para milak mas sikiera para se atlis huan yehuan tla chijchinuhua pues ka yej amo se cualanis	para deveras almenos para tomar agua y ellos queman pues como no nos vamos a enojar	para//spa milauac//nhi mas//spa siquiera//spa para//spa seatlis//nhi uan//nhi yehuan//nhi tla//nhi chihchinoa//nhi pues//spa cah//nhi yeh//nhi amo//nhi secualanis//nhi	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1009419.0-1010265.0.wav	tipeuis	tipehuis	tirar	tipeuis//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1035509.0-1038872.0000000001.wav	yi tlaxotlatoc yeh quemah como tanto tlauaqui	yi tlaxotlatok yej kema como tanto tlahuaki	ya estaba prendiendo si, como esta muy seco	yi//nhi tlaxotlatoc//nhi yeh//nhi quemah//nhi como//spa tanto//spa tlauaqui//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1049599.0-1059696.0.wav	ah sí ahorita Dios mío simi sequinpenahtis coconeh porque tla amo yo... ic mochiua yo... mox quichihchinohtinimeh panal quenin yoquintlan ticol	ah si ya ahorita Dios mio simi se kin penajtis kukunej porque tla amo yu ik mu chihua yu mux ki chijchinujtinime panal kenin yu kintlan tikol	ah si, ya ahorita, dios mio, tenemos que cuidar bien a los niños porque si no ya se hace que va a quemar el panal y les gane la lumbre	ah//intj sí//spa ahorita//spa Dios//spa mío//spa simi//nhi sequinpenahtis//nhi coconeh//nhi porque//spa tla//nhi amo//nhi yo...//nhi ic//nhi mochiua//nhi yo...//nhi mox//nhi quichihchinohtinimeh//nhi panal//spa quenin//nhi yoquintlan//nhi ticol//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1061160.0-1062960.0.wav	quenin quichiuasqueh mas cachi	kenin ki chihuaske mas kachi	como le van hacer por mas que	quenin//nhi quichiuasqueh//nhi mas//spa cachi//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1067758.0-1069122.0.wav	macchiua	mak chihua	que lo haga	macchiua//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1073189.0-1074316.0.wav	ah sí	ah si	ah si	ah//intj sí//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1081015.0-1082915.0.wav	uan telpocatl san oualah ic tlatzintla	uan telpukatl sa u huala ik tlasintla	y el niño ya se vino por abajo	uan//nhi telpocatl//nhi san//nhi oualah//nhi ic//nhi tlatzintla//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1097387.0-1098796.0.wav	tlapiyalcuitlameh	tlajpial kuitlame	chamacos	tlapiyalcuitlameh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1105375.0-1109393.0.wav	ay Dios como conetl milauac amo sec... amo tlatlacamateh milauac	ay Dios como kunetl milak amo sek amo tlatlakamate milahuak	ay dios los niños deberas no obedecen	ay//intj Dios//spa como//spa conetl//nhi milauac//nhi amo//nhi sec...//nhi amo//nhi tlatlacamateh//nhi milauac//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1111475.0-1113575.0.wav	uan tlan quihtoa Nestor yeh otlacamat ica ichcameh	uan tlen kijtuhua Nestor ye u tlakamat ikan ichkame	y que dice nestor el si obedecio con las borregas	uan//nhi tlan//nhi quihtoa//nhi Nestor//NE-Person yeh//nhi otlacamat//nhi ica//nhi ichcameh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1122081.0-1125036.0.wav	a quen quihtoa aquin otlatlapohca yen cuacoue	a ken kijtuhua akin u tlatlapujka yen kuakuhue	a que dicen quien habia abierto el toro	a//intj quen//nhi quihtoa//nhi aquin//nhi otlatlapohca//nhi yen//nhi cuacoue//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1133540.0-1134386.0.wav	ompa uitztoc	umpa huitstok	ahi esta costado	ompa//nhi uitztoc//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1203637.0-1205637.0.wav	ay Dios	ah Dios	ay dios	ay//intj Dios//spa	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1217977.0-1220641.0.wav	choca uan choca quita amaquin nesi opeu choca	chuka huan chuka kita amikin nesi  upeuj chuka	llora  y llora de que vio que no hay nadien empezo a llorar	choca//nhi uan//nhi choca//nhi quita//nhi amaquin//nhi nesi//nhi opeu//nhi choca//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1227586.0-1228795.0.wav	acmo oyah	akmo uya	ya no fue	acmo//nhi oyah//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1277317.0-1278699.0.wav	ah... quihtoa remix	a kijtua remix	a dice remix	ah...//intj quihtoa//nhi remix//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1299857.0-1301848.0.wav	i... ichuchería	y, y chicheria	su, su chucheria	i...//mixed ichuchería//mixed	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1327948.0-1328730.0.wav	oquinmacac	u kin makak	les dio	oquinmacac//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1341017.0-1342408.0.wav	ah den helado	ah den helado	ah el del helado	ah//intj den//mixed helado//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1348786.0-1350177.0.wav	san tlacactoc	sa tlakaktok	solo esta escuchando	san//nhi tlacactoc//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1366696.0-1367605.0.wav	ah quipiya tomen	ah kipia tumen	ah tiene dinero	ah//intj quipiya//nhi tomen//adapted-spanish-loan	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1385652.0-1386670.0.wav	mactlafiaro	mak tlafiaro	que le fie	mactlafiaro//mixed	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1404303.0-1405130.0.wav	ah ome	ah ume	ah dos	ah//intj ome//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1442254.0-1444590.0.wav	amo cachi yen Feli nen yolahsi niman	amo kachi yen Feli nen  yulasi  nima	no, es feli el que se aburre mas rapido	amo//nhi cachi//nhi yen//nhi Feli//NE-Person nen//nhi yolahsi//nhi niman//nhi	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1452152.0-1456661.0.wav	ah necateh xa yaqui uitzeh milauac yoquitato in planta milauac oyahqueh san cualcan	ah nekate xa yaki  huitse milak yu kitato in planta milak u yajke san kualkan	a ellos alomejor apenas vienen deveras ya fueron aver su planta deberas fueron tempranos	ah//intj necateh//nhi xa//nhi yaqui//nhi uitzeh//nhi milauac//nhi yoquitato//nhi in//nhi planta//spa milauac//nhi oyahqueh//nhi san//nhi cualcan//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1458059.0-1459250.0.wav	xa yen Franciscomeh	xa yen Abelardome	los abelardos	xa//nhi yen//nhi Franciscomeh//NE-Person	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1464771.0-1476151.0.wav	milauac ompa cualtzin tlatlachiya ica in ruinas milauac ya tlen milauac ich non ruinas quihtoa milauac xa tlensa isqui quemeh tlenoh in para que quitomencuipasqueh	milak umpa kualtsin tlatlachia ikan ruinas milak ya tlen milak ich nun ruinas kijtua milak xa tlen sa iski keme tlenon para kej ki tomen kupaskeh	deberas ahi se ve bien con las cuinas, deberas antes, deberas en esas ruinas dicen deberas alomejor a de haber muchas cosas como algo para volver dinero	milauac//nhi ompa//nhi cualtzin//nhi tlatlachiya//nhi ica//nhi in//nhi ruinas//spa milauac//nhi ya//spa tlen//nhi milauac//nhi ich//nhi non//nhi ruinas//spa quihtoa//nhi milauac//nhi xa//nhi tlensa//nhi isqui//nhi quemeh//adapted-spanish-loan tlenoh//nhi in//nhi para//spa que//spa quitomencuipasqueh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1480862.0-1492640.0.wav	pero milauac como tanto ueyi tixahcal xa ne tla quihtoa tlahtic achto in mox opeu quixtia nen quihcuanitoya titl quihcuaniya titl ocasiqueh mox se mamitlapil	pero milak como tanto hueyi tixahkal xa ne tla kijtuhua tlajtik achton mux upeuj kixtia nen kijkuanijtuya titl kijkuaniya titl o kasike mux se mamitlapil	pero deveras como esta grande el lugar de las piedras alomejor dicen que adentro la otra vez esque empezaron a sacar este quitaban piedra y quitaban la piedra y encontraron un moledor de maiz	pero//spa milauac//nhi como//spa tanto//spa ueyi//nhi tixahcal//nhi xa//nhi ne//nhi tla//nhi quihtoa//nhi tlahtic//nhi achto//nhi in//nhi mox//nhi opeu//nhi quixtia//nhi nen//nhi quihcuanitoya//nhi titl//nhi quihcuaniya//nhi titl//nhi ocasiqueh//nhi mox//nhi se//nhi mamitlapil//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1499328.0-1500292.0.wav	xa quemah	xa kema	alomejor si	xa//nhi quemah//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1503144.0-1504962.0.wav	mati, amo secmati	mati, amo sek mati	no se, no sabemos	mati,//nhi amo//nhi secmati//nhi	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1506848.0-1516348.0.wav	xa quemah xa yen tlen yi uehcau o neneh milauac quihtoa antes mox xantilmeh quenin ocatca mox antes tlen antes tehuan milauac quemeh antes ocatca	xa quema xayen tlen yi huejkau u nenej milak kijtua antes mux xantilme kenin u katka mux antes tlen antes tehuan milak keme antes u katka	alomejor si, alomejor los de antes este deberas dicen que antes vivian como eran y antes los de antes, nosotros deberas mo antes hera	xa//nhi quemah//nhi xa//nhi yen//nhi tlen//nhi yi//nhi uehcau//nhi o//spa neneh//nhi milauac//nhi quihtoa//nhi antes//spa mox//nhi xantilmeh//nhi quenin//nhi ocatca//nhi mox//nhi antes//spa tlen//nhi antes//spa tehuan//nhi milauac//nhi quemeh//adapted-spanish-loan antes//spa ocatca//nhi	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1516639.0-1524276.0.wav	quihtoa mox de xantilmeh amo secmati quenin otlamatiyah, xa quemeh, pues quenin mox queh personas o quenin	kijtua mux de xantilme amo sek mati kenin u tlamatia, xa keme, pues kenin mux kej personas o kenin	dicen que eran de ............. no sabemos como eran, alomejor como, pues como apoco  eran como personas o como	quihtoa//nhi mox//nhi de//spa xantilmeh//nhi amo//nhi secmati//nhi quenin//nhi otlamatiyah,//nhi xa//nhi quemeh,//adapted-spanish-loan pues//spa quenin//nhi mox//nhi queh//adapted-spanish-loan personas//spa o//spa quenin//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1562604.0-1563213.0.wav	quemah	kema	si	quemah//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1565471.0-1566707.0.wav	ocse cosa	okse cosa	otra cosa	ocse//nhi cosa//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1567538.0-1571820.0.wav	uan milauac sequita antes milauac onimiya mox xixipitztiqueh milauac	uan milak se kita antes milak o nimia mux xixipitstike milak	u deveras vemos que antes deberas  caminaban desnudos deveras	uan//nhi milauac//nhi sequita//nhi antes//spa milauac//nhi onimiya//nhi mox//nhi xixipitztiqueh//nhi milauac//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1573055.0-1575565.0.wav	amo ocatca tilmahtli yi tlen tonal milauac	amo u katka tilmajtl yi tlen tonal milauak	deberas antes no habia ropa	amo//nhi ocatca//nhi tilmahtli//nhi yi//nhi tlen//nhi tonal//nhi milauac//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1581147.0-1587338.0.wav	no uitz ich, uan no ich in libro uitz xiquita ich historia milauac ompa sequita personas	nu huits ich, uan nu ichin libro huits ixkita ich historia milak  umpa se kita personas	eso viene en, y en el libro viene vez en historia deberas ahi vemos a las personas	no//nhi uitz//nhi ich,//nhi uan//nhi no//nhi ich//nhi in//nhi libro//spa uitz//nhi xiquita//nhi ich//nhi historia//spa milauac//nhi ompa//nhi sequita//nhi personas//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1594452.0-1595598.0.wav	manzana	manzana	manzana	manzana//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1603410.0-1604001.0.wav	quemah	kema	si	quemah//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1607351.0-1608487.0.wav	xa amo	xa amo	alomejor no	xa//nhi amo//nhi	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1628722.0-1630368.0.wav	sí yeh quihtoa	si yej kijtuhua	si dicen	sí//spa yeh//nhi quihtoa//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1638503.0-1647249.0.wav	pues yeh ohcon quihtoa mox ne ompa nepa ich in neneh ruinas quihtoa mox quemeh ohcon tlensa queh figuras nochi non	pues yej ujkon kijtuhua mux ne umpa nipa ichin nenen ruinas kijtua mux teme ujkon tlen sa kej figuras nuchi nun	pues asi dicen, que alla en las ruinas dicen que hay muchas cosas asi como figuras todo eso	pues//spa yeh//nhi ohcon//nhi quihtoa//nhi mox//nhi ne//nhi ompa//nhi nepa//nhi ich//nhi in//nhi neneh//nhi ruinas//spa quihtoa//nhi mox//nhi quemeh//adapted-spanish-loan ohcon//nhi tlensa//nhi queh//adapted-spanish-loan figuras//spa nochi//nhi non//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1647687.0-1656962.0.wav	o a veces tlayoua caqueh mialuac tlahtic queh tlatzilini milauac xa queh como ompa nintinimeh nen personas tlen ompa queh intlal ya quicaqueh	o aveces tlayuhua kake milak tlajtik kej tlatsilini milak xa kej como umpa nintinime nen personas tlen umpa kej intlal ya ki kakeh	o aveces en la noche escuchan deberas  adentro como que suena,deberas como ahi andan las personas del terreno alomejor escuchan	o//spa a//spa veces//spa tlayoua//nhi caqueh//nhi mialuac//nhi tlahtic//nhi queh//nhi tlatzilini//nhi milauac//nhi xa//nhi queh//adapted-spanish-loan como//spa ompa//nhi nintinimeh//nhi nen//nhi personas//spa tlen//nhi ompa//nhi queh//adapted-spanish-loan intlal//nhi ya//spa quicaqueh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1665164.0-1666837.0.wav	semoyolchicauas uan seyas	se mu yulchikahuas huan seyas	nos damos valor y vamos	semoyolchicauas//nhi uan//nhi seyas//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1668108.0-1672454.0.wav	xa quemah yi quemeh nican ichan campa ochanchiuaya Florentino para nepa ihquin	xa kema yi keme nika ichan kampa u chanchihuaya florentino para nipa ijkin	alomejor si como aqui en la casa donde vivia florentino para aya	xa//nhi quemah//nhi yi//nhi quemeh//adapted-spanish-loan nican//nhi ichan//nhi campa//nhi ochanchiuaya//nhi Florentino//NE-Person para//spa nepa//nhi ihquin//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-a_1673306.0-1683715.0.wav	milauac neneh quihtoa yen Don Jonathan mox neneh, este yi tlen tonal milauac mox oyaya ohcon para neneh para ic tlatzintla quita cachi omohuitayah para ompa	milauak nenej kijtua yen don jonathan mux nene, este yi tlen tunal milak mux u yaya ujkon para nenej para ik tlatsintla kita cachi u mujuitaya para umpa	deberas este dice don jonathan que este antes deberas esque iba asi para este como para abajo ves que iban mas apara alla	milauac//nhi neneh//nhi quihtoa//nhi yen//nhi Don//NE-Person Jonathan//NE-Person mox//nhi neneh,//nhi este//spa yi//nhi tlen//nhi tonal//nhi milauac//nhi mox//nhi oyaya//nhi ohcon//nhi para//spa neneh//nhi para//spa ic//nhi tlatzintla//nhi quita//nhi cachi//nhi omohuitayah//nhi para//spa ompa//nhi	train	WWT836
